time	V(out_pos,out_neg)	I(R1)	I(Vcell12)
2.463975305829662e-06	5.245209e-06	6.295140e-06	-4.848785e-06
3.133055566017607e-06	5.245209e-06	6.235844e-06	-4.802602e-06
3.982385573539448e-06	5.245209e-06	6.162095e-06	-4.751958e-06
5.377015557115276e-06	5.245209e-06	6.044892e-06	-4.674998e-06
7.045202532461240e-06	5.245209e-06	5.911789e-06	-4.594038e-06
8.969336896442496e-06	5.245209e-06	5.772018e-06	-4.591425e-06
1.058577302881067e-05	5.245209e-06	5.674623e-06	-5.056150e-06
1.168107280904634e-05	5.245209e-06	5.629523e-06	-6.012270e-06
1.271380619197557e-05	5.245209e-06	5.608291e-06	-7.440698e-06
1.401720480325752e-05	5.245209e-06	5.601699e-06	-9.518224e-06
1.556791342229954e-05	5.245209e-06	5.609067e-06	-1.198235e-05
1.706632544808701e-05	5.245209e-06	5.624653e-06	-1.416230e-05
1.863974067883577e-05	5.006790e-06	5.644671e-06	-1.612525e-05
2.058214999679966e-05	5.006790e-06	5.668505e-06	-1.798172e-05
2.305291227083777e-05	5.006790e-06	5.692420e-06	-1.965789e-05
2.490510402948568e-05	5.006790e-06	5.701585e-06	-2.024454e-05
2.690874689485911e-05	5.006790e-06	5.702056e-06	-2.007926e-05
2.904505540930324e-05	5.006790e-06	5.697408e-06	-1.960184e-05
3.110610236013160e-05	5.006790e-06	5.690372e-06	-1.910634e-05
3.718234849147880e-05	4.768372e-06	5.663064e-06	-1.771942e-05
4.371721479403855e-05	4.768372e-06	5.633280e-06	-1.638118e-05
4.654777655323253e-05	4.768372e-06	5.621149e-06	-1.584535e-05
4.737969698099365e-05	4.768372e-06	5.623452e-06	-1.569483e-05
4.779476108035473e-05	4.768372e-06	5.646568e-06	-2.475406e-05
4.800905769039332e-05	4.768372e-06	5.687478e-06	-5.613921e-05
4.814460019869351e-05	4.768372e-06	5.730668e-06	-5.733600e-05
4.830826255198581e-05	4.768372e-06	5.787469e-06	-5.736817e-05
4.848080026816170e-05	4.768372e-06	5.841349e-06	-5.719417e-05
4.862569255636449e-05	4.768372e-06	5.873621e-06	-1.107563e-04
4.872025987962895e-05	5.006790e-06	5.878998e-06	-2.675424e-04
4.883431790418702e-05	5.006790e-06	5.870751e-06	-5.360789e-04
4.891291942781343e-05	5.245209e-06	5.863190e-06	-7.773981e-04
4.901229797508251e-05	5.722046e-06	5.854416e-06	-1.147160e-03
4.921105506962067e-05	7.152557e-06	5.838505e-06	-2.103041e-03
4.949023685573768e-05	1.096725e-05	5.818797e-06	-3.927991e-03
4.979363636053060e-05	1.788139e-05	5.800394e-06	-6.542190e-03
5.014766758528037e-05	3.027916e-05	5.782224e-06	-1.041035e-02
5.055430044013080e-05	5.316734e-05	5.764816e-06	-1.592028e-02
5.107209055672375e-05	9.822845e-05	5.746829e-06	-2.455049e-02
5.173240203090292e-05	1.873970e-04	5.728943e-06	-3.810487e-02
5.257585489233422e-05	3.607273e-04	5.711929e-06	-5.941923e-02
5.349565639394578e-05	6.396770e-04	5.698693e-06	-8.754360e-02
5.449227236069683e-05	1.064539e-03	5.688732e-06	-1.234538e-01
5.541266388505318e-05	1.599789e-03	5.682439e-06	-1.613519e-01
5.656081794947710e-05	2.486467e-03	5.677175e-06	-2.145929e-01
5.780561436060271e-05	3.754377e-03	5.673465e-06	-2.792601e-01
5.939836406873479e-05	5.892038e-03	5.670656e-06	-3.716009e-01
6.119842634461020e-05	9.099245e-03	5.669131e-06	-4.875229e-01
6.358305197180010e-05	1.478577e-02	5.668933e-06	-6.573008e-01
6.652098827213341e-05	2.434134e-02	5.670868e-06	-8.871110e-01
7.074122363055585e-05	4.341555e-02	5.677311e-06	-1.246186e+00
7.644275917755014e-05	7.972383e-02	5.692418e-06	-1.762367e+00
8.451603970326628e-05	1.514323e-01	5.725312e-06	-2.505744e+00
9.451603970326628e-05	2.696199e-01	5.781879e-06	-3.376822e+00
1.045160397032663e-04	4.147234e-01	5.852708e-06	-4.142225e+00
1.093467684441718e-04	4.949296e-01	5.892785e-06	-4.466392e+00
1.125159883766377e-04	5.520027e-01	5.922024e-06	-4.663007e+00
1.152873496331258e-04	6.040583e-01	5.949096e-06	-4.824733e+00
1.172749626055941e-04	6.425097e-01	5.969315e-06	-4.934956e+00
1.192768925487159e-04	6.822793e-01	5.990174e-06	-5.041223e+00
1.222881919168895e-04	7.436807e-01	6.021866e-06	-5.192359e+00
1.258179582419366e-04	8.174257e-01	6.059436e-06	-5.356620e+00
1.279051908622079e-04	8.619816e-01	6.081934e-06	-5.447398e+00
1.294251402565912e-04	8.949637e-01	6.098508e-06	-5.510647e+00
1.305756352259099e-04	9.201956e-01	6.111162e-06	-5.556960e+00
1.315661917888543e-04	9.420996e-01	6.122134e-06	-5.595773e+00
1.325841402245383e-04	9.647725e-01	6.133485e-06	-5.634649e+00
1.336803219906228e-04	9.893546e-01	6.145797e-06	-5.675374e+00
1.347446801538095e-04	1.013384e+00	6.157849e-06	-5.713784e+00
1.358304324044474e-04	1.038058e+00	6.170268e-06	-5.751795e+00
1.369131548813672e-04	1.062819e+00	6.182813e-06	-5.788474e+00
1.380047746046142e-04	1.087935e+00	6.195682e-06	-5.824118e+00
1.390726679863143e-04	1.112647e+00	6.208578e-06	-5.857520e+00
1.401374084567869e-04	1.137419e+00	6.221865e-06	-5.889112e+00
1.411852748249953e-04	1.161920e+00	6.235505e-06	-5.918149e+00
1.422169954395629e-04	1.186151e+00	6.249618e-06	-5.944246e+00
1.432293253333326e-04	1.210021e+00	6.264177e-06	-5.966868e+00
1.442242192306828e-04	1.233556e+00	6.279067e-06	-5.985606e+00
1.452109871435579e-04	1.256960e+00	6.294085e-06	-6.000127e+00
1.462047299023667e-04	1.280573e+00	6.308906e-06	-6.009916e+00
1.472350650358246e-04	1.305076e+00	6.323200e-06	-6.013968e+00
1.483532193569361e-04	1.331658e+00	6.336684e-06	-6.010075e+00
1.496642831459876e-04	1.362744e+00	6.349417e-06	-5.993207e+00
1.514469625923511e-04	1.404764e+00	6.363075e-06	-5.949375e+00
1.534732028762684e-04	1.451999e+00	6.376811e-06	-5.876291e+00
1.561056909789046e-04	1.512382e+00	6.395570e-06	-5.759181e+00
1.586658571309209e-04	1.569811e+00	6.416344e-06	-5.634616e+00
1.621152765792716e-04	1.645001e+00	6.447334e-06	-5.464518e+00
1.663239523209947e-04	1.733871e+00	6.486970e-06	-5.265934e+00
1.701235956799383e-04	1.811209e+00	6.523069e-06	-5.100713e+00
1.753921303439896e-04	1.914285e+00	6.572349e-06	-4.896104e+00
1.812290750967158e-04	2.023415e+00	6.625220e-06	-4.701746e+00
1.912290750967158e-04	2.201296e+00	6.712183e-06	-4.436159e+00
2.012290750967158e-04	2.370846e+00	6.795523e-06	-4.239844e+00
2.112290750967158e-04	2.533083e+00	6.875530e-06	-4.094908e+00
2.212290750967158e-04	2.689842e+00	6.952972e-06	-3.987810e+00
2.312290750967158e-04	2.842480e+00	7.028468e-06	-3.908608e+00
2.412290750967158e-04	2.991998e+00	7.102481e-06	-3.850042e+00
2.512290750967158e-04	3.139138e+00	7.175363e-06	-3.806804e+00
2.612290750967158e-04	3.284449e+00	7.247378e-06	-3.774997e+00
2.712290750967158e-04	3.428346e+00	7.318723e-06	-3.751745e+00
2.812290750967158e-04	3.571136e+00	7.389548e-06	-3.734920e+00
2.912290750967158e-04	3.713050e+00	7.459964e-06	-3.722936e+00
3.012290750967158e-04	3.854266e+00	7.530057e-06	-3.714614e+00
3.112290750967158e-04	3.994914e+00	7.599891e-06	-3.709070e+00
3.212290750967158e-04	4.135097e+00	7.669514e-06	-3.705641e+00
3.312290750967158e-04	4.274890e+00	7.738966e-06	-3.703827e+00
3.412290750967158e-04	4.414353e+00	7.808272e-06	-3.703254e+00
3.512290750967158e-04	4.553530e+00	7.877456e-06	-3.703637e+00
3.612290750967158e-04	4.692458e+00	7.946534e-06	-3.704760e+00
3.712290750967158e-04	4.831164e+00	8.015520e-06	-3.706460e+00
3.812290750967158e-04	4.969668e+00	8.084422e-06	-3.708612e+00
3.912290750967158e-04	5.107987e+00	8.153249e-06	-3.711120e+00
4.012290750967158e-04	5.246136e+00	8.222008e-06	-3.713911e+00
4.112290750967158e-04	5.384124e+00	8.290702e-06	-3.716929e+00
4.212290750967158e-04	5.521960e+00	8.359336e-06	-3.720129e+00
4.312290750967158e-04	5.659652e+00	8.427913e-06	-3.723478e+00
4.412290750967158e-04	5.797128e+00	8.496631e-06	-3.726948e+00
4.512290750967158e-04	5.933178e+00	8.564892e-06	-3.715349e+00
4.612290750967158e-04	6.063689e+00	8.629663e-06	-3.505724e+00
4.712290750967158e-04	6.182397e+00	8.687280e-06	-3.111195e+00
4.812290750967158e-04	6.284116e+00	8.735743e-06	-2.624153e+00
4.912290750967158e-04	6.366605e+00	8.774337e-06	-2.124799e+00
5.012290750967158e-04	6.430296e+00	8.803433e-06	-1.669784e+00
5.112290750967158e-04	6.477379e+00	8.824298e-06	-1.289841e+00
5.212290750967157e-04	6.510883e+00	8.838528e-06	-9.937971e-01
5.312290750967158e-04	6.533957e+00	8.847748e-06	-7.755767e-01
5.412290750967158e-04	6.549420e+00	8.853383e-06	-6.223136e-01
5.512290750967158e-04	6.559570e+00	8.856582e-06	-5.187595e-01
5.612290750967157e-04	6.566146e+00	8.858199e-06	-4.509470e-01
5.712290750967158e-04	6.570387e+00	8.858836e-06	-4.075996e-01
5.812290750967158e-04	6.573137e+00	8.858893e-06	-3.803551e-01
5.912290750967158e-04	6.574948e+00	8.858629e-06	-3.633856e-01
6.012290750967157e-04	6.576173e+00	8.858202e-06	-3.528188e-01
6.112290750967158e-04	6.577031e+00	8.857707e-06	-3.461751e-01
6.212290750967158e-04	6.577657e+00	8.857196e-06	-3.419125e-01
6.312290750967158e-04	6.578133e+00	8.856700e-06	-3.390925e-01
6.412290750967157e-04	6.578508e+00	8.856233e-06	-3.371532e-01
6.512290750967158e-04	6.578813e+00	8.855801e-06	-3.357604e-01
6.612290750967158e-04	6.579067e+00	8.855405e-06	-3.347166e-01
6.712290750967158e-04	6.579283e+00	8.855045e-06	-3.339034e-01
6.812290750967157e-04	6.579468e+00	8.854719e-06	-3.332495e-01
6.912290750967158e-04	6.579629e+00	8.854424e-06	-3.327102e-01
7.012290750967158e-04	6.579769e+00	8.854158e-06	-3.322574e-01
7.112290750967158e-04	6.579892e+00	8.853918e-06	-3.318717e-01
7.212290750967157e-04	6.580001e+00	8.853702e-06	-3.315401e-01
7.312290750967158e-04	6.580096e+00	8.853505e-06	-3.312527e-01
7.412290750967158e-04	6.580181e+00	8.853329e-06	-3.310024e-01
7.512290750967158e-04	6.580256e+00	8.853171e-06	-3.307833e-01
7.612290750967157e-04	6.580323e+00	8.853027e-06	-3.305911e-01
7.712290750967158e-04	6.580382e+00	8.852897e-06	-3.304216e-01
7.812290750967158e-04	6.580436e+00	8.852780e-06	-3.302723e-01
7.912290750967158e-04	6.580482e+00	8.852673e-06	-3.301400e-01
8.012290750967157e-04	6.580525e+00	8.852577e-06	-3.300230e-01
8.112290750967157e-04	6.580562e+00	8.852490e-06	-3.299190e-01
8.212290750967158e-04	6.580596e+00	8.852411e-06	-3.298268e-01
8.312290750967158e-04	6.580625e+00	8.852339e-06	-3.297447e-01
8.412290750967157e-04	6.580652e+00	8.852274e-06	-3.296717e-01
8.512290750967157e-04	6.580676e+00	8.852216e-06	-3.296065e-01
8.612290750967158e-04	6.580698e+00	8.852161e-06	-3.295485e-01
8.712290750967158e-04	6.580717e+00	8.852112e-06	-3.294967e-01
8.812290750967157e-04	6.580734e+00	8.852067e-06	-3.294504e-01
8.912290750967157e-04	6.580749e+00	8.852026e-06	-3.294090e-01
9.012290750967158e-04	6.580763e+00	8.851989e-06	-3.293721e-01
9.112290750967158e-04	6.580776e+00	8.851955e-06	-3.293390e-01
9.212290750967157e-04	6.580787e+00	8.851923e-06	-3.293095e-01
9.312290750967157e-04	6.580797e+00	8.851894e-06	-3.292829e-01
9.412290750967158e-04	6.580806e+00	8.851866e-06	-3.292592e-01
9.512290750967158e-04	6.580814e+00	8.851843e-06	-3.292379e-01
9.612290750967157e-04	6.580821e+00	8.851819e-06	-3.292190e-01
9.712290750967157e-04	6.580827e+00	8.851799e-06	-3.292018e-01
9.812290750967157e-04	6.580833e+00	8.851779e-06	-3.291866e-01
9.912290750967157e-04	6.580838e+00	8.851761e-06	-3.291728e-01
1.001229075096716e-03	6.580843e+00	8.851744e-06	-3.291606e-01
1.011229075096716e-03	6.580847e+00	8.851728e-06	-3.291495e-01
1.021229075096716e-03	6.580851e+00	8.851713e-06	-3.291397e-01
1.031229075096716e-03	6.580854e+00	8.851699e-06	-3.291308e-01
1.041229075096716e-03	6.580857e+00	8.851685e-06	-3.291229e-01
1.051229075096716e-03	6.580860e+00	8.851674e-06	-3.291157e-01
1.061229075096716e-03	6.580863e+00	8.851662e-06	-3.291093e-01
1.071229075096716e-03	6.580865e+00	8.851650e-06	-3.291035e-01
1.081229075096716e-03	6.580867e+00	8.851640e-06	-3.290984e-01
1.091229075096716e-03	6.580868e+00	8.851630e-06	-3.290937e-01
1.101229075096716e-03	6.580870e+00	8.851620e-06	-3.290896e-01
1.111229075096716e-03	6.580871e+00	8.851611e-06	-3.290858e-01
1.121229075096716e-03	6.580873e+00	8.851603e-06	-3.290825e-01
1.131229075096716e-03	6.580874e+00	8.851594e-06	-3.290794e-01
1.141229075096716e-03	6.580875e+00	8.851586e-06	-3.290768e-01
1.151229075096716e-03	6.580876e+00	8.851578e-06	-3.290743e-01
1.161229075096716e-03	6.580876e+00	8.851571e-06	-3.290722e-01
1.171229075096716e-03	6.580877e+00	8.851563e-06	-3.290702e-01
1.181229075096716e-03	6.580878e+00	8.851556e-06	-3.290685e-01
1.191229075096716e-03	6.580878e+00	8.851550e-06	-3.290669e-01
1.201229075096716e-03	6.580879e+00	8.851543e-06	-3.290655e-01
1.211229075096716e-03	6.580879e+00	8.851537e-06	-3.290642e-01
1.221229075096716e-03	6.580880e+00	8.851530e-06	-3.290631e-01
1.231229075096716e-03	6.580880e+00	8.851524e-06	-3.290620e-01
1.241229075096716e-03	6.580881e+00	8.851519e-06	-3.290612e-01
1.251229075096716e-03	6.580881e+00	8.851513e-06	-3.290603e-01
1.261229075096716e-03	6.580881e+00	8.851507e-06	-3.290596e-01
1.271229075096716e-03	6.580881e+00	8.851501e-06	-3.290589e-01
1.281229075096716e-03	6.580882e+00	8.851495e-06	-3.290583e-01
1.291229075096716e-03	6.580882e+00	8.851491e-06	-3.290577e-01
1.301229075096716e-03	6.580882e+00	8.851485e-06	-3.290573e-01
1.311229075096716e-03	6.580882e+00	8.851481e-06	-3.290568e-01
1.321229075096716e-03	6.580882e+00	8.851475e-06	-3.290565e-01
1.331229075096716e-03	6.580883e+00	8.851471e-06	-3.290561e-01
1.341229075096716e-03	6.580883e+00	8.851466e-06	-3.290558e-01
1.351229075096716e-03	6.580883e+00	8.851461e-06	-3.290555e-01
1.361229075096716e-03	6.580883e+00	8.851457e-06	-3.290553e-01
1.371229075096716e-03	6.580883e+00	8.851452e-06	-3.290550e-01
1.381229075096716e-03	6.580883e+00	8.851448e-06	-3.290549e-01
1.391229075096716e-03	6.580883e+00	8.851443e-06	-3.290546e-01
1.401229075096716e-03	6.580883e+00	8.851439e-06	-3.290545e-01
1.411229075096716e-03	6.580883e+00	8.851434e-06	-3.290543e-01
1.421229075096716e-03	6.580883e+00	8.851430e-06	-3.290542e-01
1.431229075096716e-03	6.580883e+00	8.851426e-06	-3.290541e-01
1.441229075096716e-03	6.580883e+00	8.851422e-06	-3.290540e-01
1.451229075096716e-03	6.580883e+00	8.851417e-06	-3.290538e-01
1.461229075096716e-03	6.580883e+00	8.851413e-06	-3.290538e-01
1.471229075096716e-03	6.580883e+00	8.851410e-06	-3.290537e-01
1.481229075096716e-03	6.580883e+00	8.851405e-06	-3.290537e-01
1.491229075096716e-03	6.580883e+00	8.851402e-06	-3.290536e-01
1.501229075096716e-03	6.580883e+00	8.851398e-06	-3.290536e-01
1.511229075096716e-03	6.580883e+00	8.851394e-06	-3.290534e-01
1.521229075096716e-03	6.580883e+00	8.851390e-06	-3.290535e-01
1.531229075096716e-03	6.580883e+00	8.851386e-06	-3.290533e-01
1.541229075096716e-03	6.580883e+00	8.851383e-06	-3.290534e-01
1.551229075096716e-03	6.580883e+00	8.851380e-06	-3.290533e-01
1.561229075096716e-03	6.580883e+00	8.851376e-06	-3.290533e-01
1.571229075096716e-03	6.580883e+00	8.851373e-06	-3.290532e-01
1.581229075096716e-03	6.580883e+00	8.851369e-06	-3.290533e-01
1.591229075096716e-03	6.580883e+00	8.851366e-06	-3.290532e-01
1.601229075096716e-03	6.580883e+00	8.851363e-06	-3.290532e-01
1.611229075096716e-03	6.580883e+00	8.851359e-06	-3.290532e-01
1.621229075096716e-03	6.580883e+00	8.851356e-06	-3.290532e-01
1.631229075096716e-03	6.580883e+00	8.851353e-06	-3.290531e-01
1.641229075096716e-03	6.580883e+00	8.851350e-06	-3.290532e-01
1.651229075096716e-03	6.580883e+00	8.851346e-06	-3.290531e-01
1.661229075096716e-03	6.580883e+00	8.851343e-06	-3.290532e-01
1.671229075096716e-03	6.580883e+00	8.851341e-06	-3.290531e-01
1.681229075096716e-03	6.580883e+00	8.851337e-06	-3.290531e-01
1.691229075096716e-03	6.580883e+00	8.851334e-06	-3.290531e-01
1.701229075096716e-03	6.580883e+00	8.851332e-06	-3.290531e-01
1.711229075096716e-03	6.580883e+00	8.851328e-06	-3.290530e-01
1.721229075096716e-03	6.580883e+00	8.851325e-06	-3.290531e-01
1.731229075096716e-03	6.580883e+00	8.851322e-06	-3.290530e-01
1.741229075096716e-03	6.580883e+00	8.851320e-06	-3.290531e-01
1.751229075096716e-03	6.580883e+00	8.851317e-06	-3.290530e-01
1.761229075096716e-03	6.580883e+00	8.851314e-06	-3.290531e-01
1.771229075096716e-03	6.580883e+00	8.851312e-06	-3.290530e-01
1.781229075096716e-03	6.580883e+00	8.851309e-06	-3.290531e-01
1.791229075096716e-03	6.580883e+00	8.851306e-06	-3.290530e-01
1.801229075096716e-03	6.580883e+00	8.851303e-06	-3.290531e-01
1.811229075096716e-03	6.580883e+00	8.851302e-06	-3.290530e-01
1.821229075096716e-03	6.580883e+00	8.851299e-06	-3.290531e-01
1.831229075096716e-03	6.580883e+00	8.851296e-06	-3.290530e-01
1.841229075096716e-03	6.580883e+00	8.851293e-06	-3.290531e-01
1.851229075096716e-03	6.580883e+00	8.851292e-06	-3.290530e-01
1.861229075096716e-03	6.580883e+00	8.851289e-06	-3.290531e-01
1.871229075096716e-03	6.580883e+00	8.851286e-06	-3.290530e-01
1.881229075096716e-03	6.580883e+00	8.851284e-06	-3.290531e-01
1.891229075096716e-03	6.580883e+00	8.851282e-06	-3.290530e-01
1.901229075096716e-03	6.580883e+00	8.851279e-06	-3.290531e-01
1.911229075096716e-03	6.580883e+00	8.851277e-06	-3.290530e-01
1.921229075096716e-03	6.580883e+00	8.851275e-06	-3.290531e-01
1.931229075096716e-03	6.580883e+00	8.851272e-06	-3.290530e-01
1.941229075096716e-03	6.580883e+00	8.851271e-06	-3.290531e-01
1.951229075096716e-03	6.580883e+00	8.851268e-06	-3.290530e-01
1.961229075096716e-03	6.580883e+00	8.851266e-06	-3.290531e-01
1.971229075096716e-03	6.580883e+00	8.851264e-06	-3.290530e-01
1.981229075096715e-03	6.580883e+00	8.851262e-06	-3.290531e-01
1.991229075096715e-03	6.580883e+00	8.851260e-06	-3.290530e-01
2.001229075096716e-03	6.580883e+00	8.851258e-06	-3.290531e-01
2.011229075096716e-03	6.580883e+00	8.851256e-06	-3.290530e-01
2.021229075096716e-03	6.580883e+00	8.851253e-06	-3.290531e-01
2.031229075096716e-03	6.580883e+00	8.851252e-06	-3.290530e-01
2.041229075096716e-03	6.580883e+00	8.851250e-06	-3.290531e-01
2.051229075096716e-03	6.580883e+00	8.851248e-06	-3.290530e-01
2.061229075096716e-03	6.580883e+00	8.851246e-06	-3.290531e-01
2.071229075096716e-03	6.580883e+00	8.851244e-06	-3.290530e-01
2.081229075096716e-03	6.580883e+00	8.851242e-06	-3.290531e-01
2.091229075096716e-03	6.580883e+00	8.851241e-06	-3.290530e-01
2.101229075096716e-03	6.580883e+00	8.851239e-06	-3.290531e-01
2.111229075096716e-03	6.580883e+00	8.851237e-06	-3.290530e-01
2.121229075096716e-03	6.580883e+00	8.851235e-06	-3.290531e-01
2.131229075096716e-03	6.580883e+00	8.851233e-06	-3.290530e-01
2.141229075096715e-03	6.580884e+00	8.851232e-06	-3.290531e-01
2.151229075096715e-03	6.580884e+00	8.851230e-06	-3.290530e-01
2.161229075096715e-03	6.580884e+00	8.851228e-06	-3.290531e-01
2.171229075096716e-03	6.580884e+00	8.851226e-06	-3.290530e-01
2.181229075096716e-03	6.580884e+00	8.851225e-06	-3.290531e-01
2.191229075096716e-03	6.580884e+00	8.851223e-06	-3.290530e-01
2.201229075096716e-03	6.580884e+00	8.851222e-06	-3.290531e-01
2.211229075096716e-03	6.580884e+00	8.851220e-06	-3.290530e-01
2.221229075096716e-03	6.580884e+00	8.851219e-06	-3.290531e-01
2.231229075096716e-03	6.580884e+00	8.851217e-06	-3.290530e-01
2.241229075096716e-03	6.580884e+00	8.851215e-06	-3.290531e-01
2.251229075096716e-03	6.580884e+00	8.851213e-06	-3.290530e-01
2.261229075096716e-03	6.580884e+00	8.851212e-06	-3.290531e-01
2.271229075096716e-03	6.580884e+00	8.851211e-06	-3.290530e-01
2.281229075096716e-03	6.580884e+00	8.851210e-06	-3.290531e-01
2.291229075096716e-03	6.580884e+00	8.851208e-06	-3.290530e-01
2.301229075096715e-03	6.580884e+00	8.851207e-06	-3.290531e-01
2.311229075096715e-03	6.580884e+00	8.851205e-06	-3.290530e-01
2.321229075096715e-03	6.580884e+00	8.851204e-06	-3.290531e-01
2.331229075096716e-03	6.580884e+00	8.851202e-06	-3.290530e-01
2.341229075096716e-03	6.580884e+00	8.851202e-06	-3.290531e-01
2.351229075096716e-03	6.580884e+00	8.851200e-06	-3.290530e-01
2.361229075096716e-03	6.580884e+00	8.851199e-06	-3.290531e-01
2.371229075096716e-03	6.580884e+00	8.851197e-06	-3.290530e-01
2.381229075096716e-03	6.580884e+00	8.851196e-06	-3.290531e-01
2.391229075096716e-03	6.580884e+00	8.851194e-06	-3.290530e-01
2.401229075096716e-03	6.580884e+00	8.851193e-06	-3.290531e-01
2.411229075096716e-03	6.580884e+00	8.851192e-06	-3.290530e-01
2.421229075096716e-03	6.580884e+00	8.851192e-06	-3.290531e-01
2.431229075096716e-03	6.580884e+00	8.851190e-06	-3.290530e-01
2.441229075096716e-03	6.580884e+00	8.851189e-06	-3.290531e-01
2.451229075096716e-03	6.580884e+00	8.851187e-06	-3.290530e-01
2.461229075096715e-03	6.580884e+00	8.851186e-06	-3.290531e-01
2.471229075096715e-03	6.580884e+00	8.851184e-06	-3.290530e-01
2.481229075096715e-03	6.580884e+00	8.851184e-06	-3.290531e-01
2.491229075096715e-03	6.580884e+00	8.851182e-06	-3.290530e-01
2.501229075096716e-03	6.580884e+00	8.851182e-06	-3.290531e-01
2.511229075096716e-03	6.580884e+00	8.851181e-06	-3.290530e-01
2.521229075096716e-03	6.580884e+00	8.851180e-06	-3.290531e-01
2.531229075096716e-03	6.580884e+00	8.851179e-06	-3.290530e-01
2.541229075096716e-03	6.580884e+00	8.851177e-06	-3.290531e-01
2.551229075096716e-03	6.580884e+00	8.851176e-06	-3.290530e-01
2.561229075096716e-03	6.580884e+00	8.851175e-06	-3.290531e-01
2.571229075096716e-03	6.580884e+00	8.851174e-06	-3.290530e-01
2.581229075096716e-03	6.580884e+00	8.851173e-06	-3.290531e-01
2.591229075096716e-03	6.580884e+00	8.851172e-06	-3.290530e-01
2.601229075096716e-03	6.580884e+00	8.851172e-06	-3.290531e-01
2.611229075096716e-03	6.580884e+00	8.851170e-06	-3.290530e-01
2.621229075096715e-03	6.580884e+00	8.851170e-06	-3.290531e-01
2.631229075096715e-03	6.580884e+00	8.851168e-06	-3.290530e-01
2.641229075096715e-03	6.580884e+00	8.851168e-06	-3.290531e-01
2.651229075096715e-03	6.580884e+00	8.851166e-06	-3.290530e-01
2.661229075096716e-03	6.580884e+00	8.851166e-06	-3.290531e-01
2.671229075096716e-03	6.580884e+00	8.851164e-06	-3.290530e-01
2.681229075096716e-03	6.580884e+00	8.851164e-06	-3.290531e-01
2.691229075096716e-03	6.580884e+00	8.851162e-06	-3.290530e-01
2.701229075096716e-03	6.580884e+00	8.851162e-06	-3.290531e-01
2.711229075096716e-03	6.580884e+00	8.851161e-06	-3.290530e-01
2.721229075096716e-03	6.580884e+00	8.851161e-06	-3.290531e-01
2.731229075096716e-03	6.580884e+00	8.851159e-06	-3.290530e-01
2.741229075096716e-03	6.580884e+00	8.851159e-06	-3.290531e-01
2.751229075096716e-03	6.580884e+00	8.851157e-06	-3.290530e-01
2.761229075096716e-03	6.580884e+00	8.851157e-06	-3.290531e-01
2.771229075096716e-03	6.580884e+00	8.851156e-06	-3.290530e-01
2.781229075096715e-03	6.580884e+00	8.851155e-06	-3.290531e-01
2.791229075096715e-03	6.580884e+00	8.851155e-06	-3.290530e-01
2.801229075096715e-03	6.580884e+00	8.851153e-06	-3.290531e-01
2.811229075096715e-03	6.580884e+00	8.851153e-06	-3.290530e-01
2.821229075096715e-03	6.580884e+00	8.851152e-06	-3.290531e-01
2.831229075096716e-03	6.580884e+00	8.851152e-06	-3.290530e-01
2.841229075096716e-03	6.580884e+00	8.851151e-06	-3.290531e-01
2.851229075096716e-03	6.580884e+00	8.851150e-06	-3.290530e-01
